School ID,School Name,Network,Subject,Grade,2014 # Tested,2014 % Students Making National Average Growth,2014 National School Growth Percentile,2015 # Tested,2015 % Students Making National Average Growth,2015 National School Growth Percentile,2016 # Tested,2016 % Students Making National Average Growth,2016 National School Growth Percentile
400163,KIPP CHICAGO - BLOOM,Charter,MATH,Grade 8,,,,,,,66,48.5,39
400163,KIPP CHICAGO - BLOOM,Charter,MATH,Grades 3-8 Combined,143,63.6,94,233,71.7,98,299,42.8,23
400163,KIPP CHICAGO - BLOOM,Charter,READING,Grade 5,68,76.5,84,91,69.2,99,70,75.7,99
400163,KIPP CHICAGO - BLOOM,Charter,READING,Grade 6,75,52,31,74,71.6,95,82,57.3,35
400163,KIPP CHICAGO - BLOOM,Charter,READING,Grade 7,,,,68,58.8,75,78,52.6,46
400163,KIPP CHICAGO - BLOOM,Charter,READING,Grade 8,,,,,,,66,56.1,36
400163,KIPP CHICAGO - BLOOM,Charter,READING,Grades 3-8 Combined,143,63.6,60,233,67,95,296,60.1,64
400165,LEARN - MIDDLE,Charter,MATH,Grade 6,104,46.2,20,66,68.2,89,129,53.1,47
400165,LEARN - MIDDLE,Charter,MATH,Grade 7,89,55.1,57,76,59.2,81,72,48.6,29
400165,LEARN - MIDDLE,Charter,MATH,Grade 8,78,55.1,44,84,69,94,63,34.9,11
400165,LEARN - MIDDLE,Charter,MATH,Grades 3-8 Combined,271,51.7,37,226,65.5,88,264,47.5,32
400165,LEARN - MIDDLE,Charter,READING,Grade 6,104,58.7,57,66,83.3,99,128,32.6,4
400165,LEARN - MIDDLE,Charter,READING,Grade 7,89,69.7,92,76,56.6,75,72,61.1,58
400165,LEARN - MIDDLE,Charter,READING,Grade 8,78,56.4,70,84,59.5,57,64,35.9,7
400165,LEARN - MIDDLE,Charter,READING,Grades 3-8 Combined,271,61.6,82,226,65.5,86,264,41.1,11
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 3,37,70.3,87,35,65.7,76,37,83.8,96
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 4,42,23.8,1,49,22.4,3,48,27.1,4
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 5,43,41.9,4,47,38.3,34,46,41.3,18
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 6,50,42,16,45,46.7,48,48,43.8,20
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 7,40,47.5,14,50,44,36,48,62.5,68
400167,HORIZON - SOUTHWEST,Charter,MATH,Grade 8,29,51.7,16,45,55.6,67,50,46,36
400167,HORIZON - SOUTHWEST,Charter,MATH,Grades 3-8 Combined,241,45.2,14,271,44.3,37,277,49.5,37
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 3,37,45.9,43,36,69.4,92,37,83.8,96
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 4,42,45.2,2,49,38.8,11,48,50,15
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 5,43,27.9,1,47,51.1,28,46,54.3,45
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 6,50,50,16,45,64.4,90,48,33.3,5
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 7,40,57.5,44,50,64,82,48,47.9,15
400167,HORIZON - SOUTHWEST,Charter,READING,Grade 8,29,44.8,12,45,53.3,83,50,58,50
400167,HORIZON - SOUTHWEST,Charter,READING,Grades 3-8 Combined,241,45.2,7,272,56.3,70,277,53.4,34
400168,GREAT LAKES,Charter,MATH,Grade 3,,,,,,,34,73.5,77
400168,GREAT LAKES,Charter,MATH,Grades 3-8 Combined,,,,,,,34,73.5,77
400168,GREAT LAKES,Charter,READING,Grade 3,,,,,,,34,67.6,75
400168,GREAT LAKES,Charter,READING,Grades 3-8 Combined,,,,,,,34,67.6,75
400171,FOUNDATIONS,Charter,MATH,Grade 6,50,46,12,29,34.5,20,32,26.5,5
400171,FOUNDATIONS,Charter,MATH,Grade 7,44,52.3,50,62,58.1,59,45,31.1,5
400171,FOUNDATIONS,Charter,MATH,Grade 8,,,,50,74,97,61,36.1,19
400171,FOUNDATIONS,Charter,MATH,Grades 3-8 Combined,94,48.9,24,141,58.9,75,138,32.1,11
400171,FOUNDATIONS,Charter,READING,Grade 6,50,56,15,29,31,15,32,55.9,76
400171,FOUNDATIONS,Charter,READING,Grade 7,44,36.4,21,61,47.5,42,45,53.3,44
400171,FOUNDATIONS,Charter,READING,Grade 8,,,,50,60,72,61,54.1,66
400171,FOUNDATIONS,Charter,READING,Grades 3-8 Combined,94,46.8,11,140,48.6,48,138,54.3,64
400180,KIPP ONE,Charter,MATH,Grade 5,,,,,,,83,88,99
400180,KIPP ONE,Charter,MATH,Grades 3-8 Combined,,,,,,,83,88,99
400180,KIPP ONE,Charter,READING,Grade 5,,,,,,,83,74.7,99
400180,KIPP ONE,Charter,READING,Grades 3-8 Combined,,,,,,,83,74.7,99
609710,HARLAN HS,Network 12,MATH,Grade 7,11,0,1,,,,,,
609710,HARLAN HS,Network 12,MATH,Grade 8,6,,,14,35.7,25,,,
609710,HARLAN HS,Network 12,MATH,Grades 3-8 Combined,17,11.8,3,14,35.7,25,,,
609710,HARLAN HS,Network 12,READING,Grade 7,12,33.3,52,,,,,,
609710,HARLAN HS,Network 12,READING,Grade 8,8,,,17,41.2,3,,,
609710,HARLAN HS,Network 12,READING,Grades 3-8 Combined,20,40,64,17,41.2,3,,,
609716,KELVYN PARK HS,Network 4,MATH,Grade 7,47,25.5,2,40,57.5,52,43,44.2,10
609716,KELVYN PARK HS,Network 4,MATH,Grade 8,51,49,16,51,68.6,78,37,29.7,17
609716,KELVYN PARK HS,Network 4,MATH,Grades 3-8 Combined,98,37.8,9,91,63.7,69,80,37.5,15
609716,KELVYN PARK HS,Network 4,READING,Grade 7,47,44.7,3,38,42.1,4,42,50,19
609716,KELVYN PARK HS,Network 4,READING,Grade 8,50,50,19,51,70.6,90,37,70.3,98
609716,KELVYN PARK HS,Network 4,READING,Grades 3-8 Combined,97,47.4,5,89,58.4,56,79,59.5,76
609720,LANE TECH HS,Network 4,MATH,Grade 7,120,58.3,93,122,86.1,99,126,88.9,99
609720,LANE TECH HS,Network 4,MATH,Grade 8,106,59.4,84,116,85.3,91,124,89.5,89
609720,LANE TECH HS,Network 4,MATH,Grades 3-8 Combined,226,58.8,86,238,85.7,97,250,89.2,97
609720,LANE TECH HS,Network 4,READING,Grade 7,120,58.3,97,122,85.2,98,126,82.5,96
609720,LANE TECH HS,Network 4,READING,Grade 8,105,57.1,87,116,75,52,125,85.6,72
609720,LANE TECH HS,Network 4,READING,Grades 3-8 Combined,225,57.8,93,238,80.3,87,251,84.1,89
609725,MORGAN PARK HS,Network 10,MATH,Grade 7,40,20,10,68,27.9,2,47,36.2,4
609725,MORGAN PARK HS,Network 10,MATH,Grade 8,49,38.8,28,34,44.1,25,59,61,63
609725,MORGAN PARK HS,Network 10,MATH,Grades 3-8 Combined,89,30.3,23,102,33.3,7,106,50,31
609725,MORGAN PARK HS,Network 10,READING,Grade 7,40,55,87,68,39.7,11,47,46.8,42
609725,MORGAN PARK HS,Network 10,READING,Grade 8,49,65.3,97,34,64.7,64,59,72.9,79
609725,MORGAN PARK HS,Network 10,READING,Grades 3-8 Combined,89,60.7,93,102,48,25,106,61.3,68
609726,BROOKS HS,Network 13,MATH,Grade 7,,,,,,,55,43.6,8
609726,BROOKS HS,Network 13,MATH,Grades 3-8 Combined,,,,,,,55,43.6,8
609726,BROOKS HS,Network 13,READING,Grade 7,,,,,,,55,63.6,68
609726,BROOKS HS,Network 13,READING,Grades 3-8 Combined,,,,,,,55,63.6,68
609728,ROOSEVELT HS,Network 1,MATH,Grade 7,,,,,,,33,36.4,11
609728,ROOSEVELT HS,Network 1,MATH,Grade 8,,,,,,,27,55.6,64
609728,ROOSEVELT HS,Network 1,MATH,Grades 3-8 Combined,,,,,,,60,45,34
609728,ROOSEVELT HS,Network 1,READING,Grade 7,,,,,,,33,42.4,4
609728,ROOSEVELT HS,Network 1,READING,Grade 8,,,,,,,27,81.5,99
609728,ROOSEVELT HS,Network 1,READING,Grades 3-8 Combined,,,,,,,60,60,64
609734,TAFT HS,Network 1,MATH,Grade 7,129,48.1,69,133,72.9,88,127,74,92
609734,TAFT HS,Network 1,MATH,Grade 8,114,43,48,138,58.7,37,144,59.7,41
609734,TAFT HS,Network 1,MATH,Grades 3-8 Combined,243,45.7,60,271,65.7,65,271,66.4,69
609734,TAFT HS,Network 1,READING,Grade 7,129,53.5,94,133,69.2,75,127,72.4,92
609734,TAFT HS,Network 1,READING,Grade 8,114,43.9,53,138,68.8,52,144,67.4,45
609734,TAFT HS,Network 1,READING,Grades 3-8 Combined,243,49,82,271,69,64,271,69.7,71
609746,KENWOOD HS,Network 9,MATH,Grade 7,117,35.9,50,129,56.6,50,128,64.8,69
609746,KENWOOD HS,Network 9,MATH,Grade 8,126,34.1,18,130,67.7,61,130,60.8,44
609746,KENWOOD HS,Network 9,MATH,Grades 3-8 Combined,243,35,37,259,62.2,57,258,62.8,55
609746,KENWOOD HS,Network 9,READING,Grade 7,118,47.5,89,129,64.3,82,128,72.7,93
609746,KENWOOD HS,Network 9,READING,Grade 8,127,53.5,90,130,76.9,74,130,71.5,70
609746,KENWOOD HS,Network 9,READING,Grades 3-8 Combined,245,50.6,89,259,70.7,81,258,72.1,86
609755,YOUNG HS,ISP,MATH,Grade 7,121,66.9,99,125,91.2,99,126,90.5,99
609755,YOUNG HS,ISP,MATH,Grade 8,115,60.9,96,122,71.3,50,124,78.2,64
609755,YOUNG HS,ISP,MATH,Grades 3-8 Combined,236,64,97,247,81.4,87,250,84.4,96
609755,YOUNG HS,ISP,READING,Grade 7,124,64.5,95,125,80,96,125,83.2,97
609755,YOUNG HS,ISP,READING,Grade 8,117,64.1,96,123,83.7,75,125,84.8,59
609755,YOUNG HS,ISP,READING,Grades 3-8 Combined,241,64.3,95,248,81.9,89,250,84,87
609772,ADDAMS,ISP,MATH,Grade 3,72,37.5,30,72,59.7,62,58,51.7,40
609772,ADDAMS,ISP,MATH,Grade 4,71,60.6,84,74,51.4,52,69,55.1,37
609772,ADDAMS,ISP,MATH,Grade 5,94,77.7,99,82,70.7,91,65,64.6,82
609772,ADDAMS,ISP,MATH,Grade 6,91,51.6,37,102,38.2,8,65,55.4,48
609772,ADDAMS,ISP,MATH,Grade 7,76,63.2,80,93,72,90,88,76.1,97
609772,ADDAMS,ISP,MATH,Grade 8,74,54.1,70,77,71.4,90,89,85.4,98
609772,ADDAMS,ISP,MATH,Grades 3-8 Combined,478,58.2,76,500,60,68,434,66.6,81
609772,ADDAMS,ISP,READING,Grade 3,72,22.2,3,74,66.2,75,58,56.9,44
609772,ADDAMS,ISP,READING,Grade 4,71,49.3,54,74,81.1,99,69,50.7,45
609772,ADDAMS,ISP,READING,Grade 5,95,68.4,98,82,73.2,98,65,56.9,57
609772,ADDAMS,ISP,READING,Grade 6,91,46.2,25,102,49,32,65,84.6,99
609772,ADDAMS,ISP,READING,Grade 7,76,65.8,94,93,77.4,99,88,62.5,87
609772,ADDAMS,ISP,READING,Grade 8,75,72,94,77,66.2,67,89,70.8,69
609772,ADDAMS,ISP,READING,Grades 3-8 Combined,480,54.6,71,502,68.1,88,434,64.1,76
609773,AGASSIZ,ISP,MATH,Grade 3,42,52.4,76,50,74,91,46,60.9,67
609773,AGASSIZ,ISP,MATH,Grade 4,51,62.7,94,51,64.7,37,47,93.6,99
609773,AGASSIZ,ISP,MATH,Grade 5,43,37.2,13,55,40,10,53,66,54
609773,AGASSIZ,ISP,MATH,Grade 6,47,25.5,6,43,51.2,45,58,77.6,91
609773,AGASSIZ,ISP,MATH,Grade 7,41,63.4,92,49,71.4,77,43,55.8,48
609773,AGASSIZ,ISP,MATH,Grade 8,25,56,75,43,48.8,10,47,48.9,45
609773,AGASSIZ,ISP,MATH,Grades 3-8 Combined,249,49,58,291,58.4,43,294,67.7,81
609773,AGASSIZ,ISP,READING,Grade 3,42,52.4,62,49,75.5,96,46,63,80
609773,AGASSIZ,ISP,READING,Grade 4,51,52.9,91,51,74.5,96,47,80.9,96
609773,AGASSIZ,ISP,READING,Grade 5,45,44.4,15,56,50,17,53,60.4,41
609773,AGASSIZ,ISP,READING,Grade 6,50,52,60,43,55.8,54,58,77.6,93
609773,AGASSIZ,ISP,READING,Grade 7,42,85.7,99,49,87.8,99,43,74.4,98
609773,AGASSIZ,ISP,READING,Grade 8,26,50,57,43,55.8,39,47,59.6,30
609773,AGASSIZ,ISP,READING,Grades 3-8 Combined,256,56.3,77,291,66.7,78,294,69.4,81
609774,ALCOTT ES,Network 4,MATH,Grade 3,49,89.8,99,49,79.6,86,48,64.6,78
609774,ALCOTT ES,Network 4,MATH,Grade 4,51,60.8,76,50,8,1,51,29.4,3
609774,ALCOTT ES,Network 4,MATH,Grade 5,47,57.4,79,55,80,94,56,85.7,99
609774,ALCOTT ES,Network 4,MATH,Grade 6,52,65.4,93,49,75.5,95,55,69.1,86
609774,ALCOTT ES,Network 4,MATH,Grade 7,46,65.2,98,52,90.4,99,51,74.5,87
609774,ALCOTT ES,Network 4,MATH,Grade 8,48,52.1,37,49,57.1,52,58,60.3,36
609774,ALCOTT ES,Network 4,MATH,Grades 3-8 Combined,293,65.2,92,304,65.5,75,319,64.3,78
609774,ALCOTT ES,Network 4,READING,Grade 3,48,58.3,98,49,69.4,72,48,81.3,92
609774,ALCOTT ES,Network 4,READING,Grade 4,51,51,83,50,42,4,51,62.7,73
609774,ALCOTT ES,Network 4,READING,Grade 5,48,60.4,98,55,70.9,97,56,78.6,99
609774,ALCOTT ES,Network 4,READING,Grade 6,53,60.4,98,49,73.5,68,55,72.7,87
609774,ALCOTT ES,Network 4,READING,Grade 7,46,80.4,99,52,82.7,96,50,86,99
609774,ALCOTT ES,Network 4,READING,Grade 8,48,50,63,49,67.3,41,57,54.4,22
609774,ALCOTT ES,Network 4,READING,Grades 3-8 Combined,294,59.9,98,304,67.8,70,317,72.2,91
609777,ARMOUR,Network 6,MATH,Grade 3,27,11.1,1,26,23.1,6,17,64.7,72
609777,ARMOUR,Network 6,MATH,Grade 4,26,7.7,1,29,58.6,50,24,66.7,99
609777,ARMOUR,Network 6,MATH,Grade 5,26,30.8,4,23,60.9,51,27,29.6,9
609777,ARMOUR,Network 6,MATH,Grade 6,27,48.1,23,23,60.9,60,19,36.8,39
609777,ARMOUR,Network 6,MATH,Grade 7,21,57.1,87,33,54.5,69,23,30.4,31
609777,ARMOUR,Network 6,MATH,Grade 8,24,79.2,60,19,73.7,99,34,76.5,92
609777,ARMOUR,Network 6,MATH,Grades 3-8 Combined,151,37.7,9,153,54.2,57,144,52.1,66
609777,ARMOUR,Network 6,READING,Grade 3,27,14.8,1,26,57.7,42,17,29.4,1
609777,ARMOUR,Network 6,READING,Grade 4,26,34.6,16,29,72.4,99,24,58.3,78
609777,ARMOUR,Network 6,READING,Grade 5,26,61.5,37,23,65.2,90,27,37,13
609777,ARMOUR,Network 6,READING,Grade 6,27,70.4,87,23,43.5,56,19,57.9,46
609777,ARMOUR,Network 6,READING,Grade 7,21,57.1,52,33,72.7,99,23,78.3,96
609777,ARMOUR,Network 6,READING,Grade 8,24,62.5,95,19,57.9,83,34,64.7,72
609777,ARMOUR,Network 6,READING,Grades 3-8 Combined,151,49.7,38,153,62.7,88,144,55.6,56
609779,ARMSTRONG G,Network 2,MATH,Grade 3,108,41.7,26,102,38.2,24,101,58.4,62
609779,ARMSTRONG G,Network 2,MATH,Grade 4,138,84.8,99,122,81.1,99,106,77.4,99
609779,ARMSTRONG G,Network 2,MATH,Grade 5,131,70.2,97,147,64.6,70,129,55,61
609779,ARMSTRONG G,Network 2,MATH,Grade 6,139,17.3,1,125,53.6,63,132,53,44
609779,ARMSTRONG G,Network 2,MATH,Grade 7,118,66.1,86,135,85.9,99,126,61.1,78
609779,ARMSTRONG G,Network 2,MATH,Grade 8,106,62.3,74,119,76.5,95,137,76.6,88
609779,ARMSTRONG G,Network 2,MATH,Grades 3-8 Combined,740,57,72,750,67.6,88,731,63.5,83
609779,ARMSTRONG G,Network 2,READING,Grade 3,108,35.2,6,102,44.1,20,101,50.5,20
609779,ARMSTRONG G,Network 2,READING,Grade 4,138,47.8,44,123,80.5,99,106,74.5,99
609779,ARMSTRONG G,Network 2,READING,Grade 5,130,46.9,34,147,70.1,95,129,47.3,21
609779,ARMSTRONG G,Network 2,READING,Grade 6,139,59,70,125,68.8,93,132,58.3,59
609779,ARMSTRONG G,Network 2,READING,Grade 7,118,70.3,95,135,78.5,99,126,74.6,93
609779,ARMSTRONG G,Network 2,READING,Grade 8,107,57,82,119,67.2,83,137,70.1,83
609779,ARMSTRONG G,Network 2,READING,Grades 3-8 Combined,740,52.8,57,751,69.1,94,731,62.7,71
609780,MARINE LEADERSHIP AT AMES HS,Network 6,MATH,Grade 7,145,69.7,95,119,63,69,130,44.6,36
609780,MARINE LEADERSHIP AT AMES HS,Network 6,MATH,Grade 8,182,78,93,140,60,80,115,45.2,30
609780,MARINE LEADERSHIP AT AMES HS,Network 6,MATH,Grades 3-8 Combined,327,74.3,92,259,61.4,76,245,44.9,34
609780,MARINE LEADERSHIP AT AMES HS,Network 6,READING,Grade 7,145,68.3,78,118,49.2,42,131,58,60
609780,MARINE LEADERSHIP AT AMES HS,Network 6,READING,Grade 8,180,77.2,99,140,75.7,92,115,70.4,90
609780,MARINE LEADERSHIP AT AMES HS,Network 6,READING,Grades 3-8 Combined,325,73.2,97,258,63.6,79,246,63.8,79
609781,ATTUCKS,Network 9,MATH,Grade 3,14,28.6,1,,,,,,
609781,ATTUCKS,Network 9,MATH,Grade 4,17,11.8,1,,,,,,
609781,ATTUCKS,Network 9,MATH,Grade 5,16,0,1,,,,,,
609781,ATTUCKS,Network 9,MATH,Grade 6,26,26.9,1,,,,,,
609781,ATTUCKS,Network 9,MATH,Grade 7,17,23.5,1,,,,,,
609781,ATTUCKS,Network 9,MATH,Grade 8,23,39.1,11,,,,,,
609781,ATTUCKS,Network 9,MATH,Grades 3-8 Combined,113,23,1,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 3,13,30.8,7,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 4,17,35.3,1,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 5,17,29.4,1,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 6,27,33.3,2,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 7,18,27.8,5,,,,,,
609781,ATTUCKS,Network 9,READING,Grade 8,22,40.9,8,,,,,,
609781,ATTUCKS,Network 9,READING,Grades 3-8 Combined,114,33.3,1,,,,,,
609782,AUDUBON,Network 4,MATH,Grade 3,53,43.4,86,60,88.3,99,48,35.4,32
609782,AUDUBON,Network 4,MATH,Grade 4,47,40.4,58,59,33.9,7,58,25.9,1
609782,AUDUBON,Network 4,MATH,Grade 5,50,58,86,50,74,84,56,64.3,60
609782,AUDUBON,Network 4,MATH,Grade 6,49,26.5,24,57,66.7,69,51,25.5,1
609782,AUDUBON,Network 4,MATH,Grade 7,39,43.6,31,46,76.1,97,48,75,87
609782,AUDUBON,Network 4,MATH,Grade 8,53,43.4,32,35,68.6,64,48,64.6,58
609782,AUDUBON,Network 4,MATH,Grades 3-8 Combined,291,42.6,58,307,67.4,80,309,47.9,25
609782,AUDUBON,Network 4,READING,Grade 3,53,43.4,59,60,73.3,88,48,33.3,2
609782,AUDUBON,Network 4,READING,Grade 4,47,66,97,59,64.4,86,58,65.5,57
609782,AUDUBON,Network 4,READING,Grade 5,50,68,88,50,66,66,56,58.9,48
609782,AUDUBON,Network 4,READING,Grade 6,49,59.2,92,57,64.9,88,51,68.6,78
609782,AUDUBON,Network 4,READING,Grade 7,38,63.2,91,46,89.1,99,48,79.2,97
609782,AUDUBON,Network 4,READING,Grade 8,53,45.3,82,35,51.4,55,48,45.8,22
609782,AUDUBON,Network 4,READING,Grades 3-8 Combined,290,56.9,89,307,68.7,88,309,58.9,52
609786,AVALON PARK,Network 12,MATH,Grade 3,23,56.5,77,34,58.8,49,33,30.3,9
609786,AVALON PARK,Network 12,MATH,Grade 4,25,24,1,22,81.8,99,36,61.1,81
609786,AVALON PARK,Network 12,MATH,Grade 5,33,48.5,28,20,95,99,18,66.7,91
609786,AVALON PARK,Network 12,MATH,Grade 6,28,67.9,68,29,89.7,99,25,44,19
609786,AVALON PARK,Network 12,MATH,Grade 7,23,73.9,97,19,89.5,99,24,41.7,3
609786,AVALON PARK,Network 12,MATH,Grade 8,21,90.5,99,25,68,99,18,42.1,20
609786,AVALON PARK,Network 12,MATH,Grades 3-8 Combined,153,58.8,67,149,78.5,99,154,47.1,34
609786,AVALON PARK,Network 12,READING,Grade 3,23,60.9,42,34,47.1,25,33,27.3,5
609786,AVALON PARK,Network 12,READING,Grade 4,25,68,46,22,72.7,97,36,44.4,25
609786,AVALON PARK,Network 12,READING,Grade 5,33,45.5,16,20,65,97,18,55.6,74
609786,AVALON PARK,Network 12,READING,Grade 6,28,57.1,56,29,79.3,99,25,72,98
609786,AVALON PARK,Network 12,READING,Grade 7,23,65.2,66,19,84.2,99,24,58.3,44
609786,AVALON PARK,Network 12,READING,Grade 8,21,61.9,68,25,84,99,18,78.9,96
609786,AVALON PARK,Network 12,READING,Grades 3-8 Combined,153,58.8,45,149,70.5,98,154,52.9,56
609788,BARNARD,Network 10,MATH,Grade 3,24,54.2,21,29,75.9,95,28,57.1,66
609788,BARNARD,Network 10,MATH,Grade 4,32,46.9,60,25,68,57,30,40,33
609788,BARNARD,Network 10,MATH,Grade 5,31,61.3,95,39,35.9,12,31,32.3,10
609788,BARNARD,Network 10,MATH,Grade 6,29,41.4,11,33,48.5,42,33,75.8,99
609788,BARNARD,Network 10,MATH,Grade 7,28,60.7,66,24,75,97,36,72.2,87
609788,BARNARD,Network 10,MATH,Grade 8,29,75.9,79,29,69,78,24,70.8,89
609788,BARNARD,Network 10,MATH,Grades 3-8 Combined,173,56.6,58,179,59.8,65,182,58.2,75
609788,BARNARD,Network 10,READING,Grade 3,24,45.8,18,29,65.5,99,28,67.9,60
609788,BARNARD,Network 10,READING,Grade 4,32,53.1,44,25,56,55,30,36.7,3
609788,BARNARD,Network 10,READING,Grade 5,31,71,99,39,69.2,87,31,45.2,1
609788,BARNARD,Network 10,READING,Grade 6,29,72.4,94,33,63.6,46,34,73.5,94
609788,BARNARD,Network 10,READING,Grade 7,28,60.7,68,24,66.7,60,36,47.2,42
609788,BARNARD,Network 10,READING,Grade 8,29,65.5,94,29,48.3,43,24,45.8,28
609788,BARNARD,Network 10,READING,Grades 3-8 Combined,173,61.8,85,179,62,73,183,53,36
609789,BARRY,Network 4,MATH,Grade 3,61,49.2,22,60,60,64,68,57.4,51
609789,BARRY,Network 4,MATH,Grade 4,102,49,33,69,59.4,57,57,42.1,24
609789,BARRY,Network 4,MATH,Grade 5,83,62.7,85,93,33.3,9,77,48.1,31
609789,BARRY,Network 4,MATH,Grade 6,82,45.1,39,77,62.3,71,83,81.9,98
609789,BARRY,Network 4,MATH,Grades 3-8 Combined,328,51.5,47,299,52.2,42,285,58.9,66
609789,BARRY,Network 4,READING,Grade 3,61,59,70,59,47.5,30,73,57.5,66
609789,BARRY,Network 4,READING,Grade 4,102,45.1,30,77,57.1,60,57,43.9,17
609789,BARRY,Network 4,READING,Grade 5,83,69.9,72,92,51.1,43,77,49.4,41
609789,BARRY,Network 4,READING,Grade 6,83,71.1,97,77,76.6,99,82,84.1,99
609789,BARRY,Network 4,READING,Grades 3-8 Combined,329,60.5,78,305,58.4,71,289,60.2,75
609790,BARTON,Network 11,MATH,Grade 3,37,16.2,1,43,48.8,59,43,53.5,51
609790,BARTON,Network 11,MATH,Grade 4,44,52.3,29,41,53.7,94,45,53.3,52
609790,BARTON,Network 11,MATH,Grade 5,49,30.6,5,35,42.9,49,39,17.9,6
609790,BARTON,Network 11,MATH,Grade 6,65,40,11,36,47.2,33,38,42.1,44
609790,BARTON,Network 11,MATH,Grade 7,37,56.8,19,55,50.9,59,29,37.9,19
609790,BARTON,Network 11,MATH,Grade 8,59,54.2,20,34,47.1,59,59,54.2,44
609790,BARTON,Network 11,MATH,Grades 3-8 Combined,291,42.3,8,244,48.8,63,253,44.7,34
609790,BARTON,Network 11,READING,Grade 3,37,18.9,1,43,65.1,96,44,63.6,88
609790,BARTON,Network 11,READING,Grade 4,44,50,25,41,58.5,97,45,35.6,8
609790,BARTON,Network 11,READING,Grade 5,49,36.7,3,35,54.3,45,38,44.7,74
609790,BARTON,Network 11,READING,Grade 6,65,52.3,35,36,41.7,30,38,60.5,79
609790,BARTON,Network 11,READING,Grade 7,37,40.5,5,55,45.5,29,29,51.7,78
609790,BARTON,Network 11,READING,Grade 8,59,61,58,34,64.7,96,59,64.4,80
609790,BARTON,Network 11,READING,Grades 3-8 Combined,291,45.4,6,244,54.5,73,253,54.2,70
609791,BASS,Network 11,MATH,Grade 3,51,27.5,6,55,34.5,2,42,59.5,75
609791,BASS,Network 11,MATH,Grade 4,43,46.5,47,39,35.9,9,58,51.7,70
609791,BASS,Network 11,MATH,Grade 5,48,64.6,72,47,17,1,35,80,97
609791,BASS,Network 11,MATH,Grade 6,36,69.4,95,45,40,25,31,80.6,99
609791,BASS,Network 11,MATH,Grade 7,45,60,76,38,28.9,10,37,81.1,99
609791,BASS,Network 11,MATH,Grade 8,50,84,99,57,70.2,96,27,85.2,99
609791,BASS,Network 11,MATH,Grades 3-8 Combined,273,58.2,76,281,39.1,15,230,70,98
609791,BASS,Network 11,READING,Grade 3,51,37.3,1,55,16.4,1,42,57.1,92
609791,BASS,Network 11,READING,Grade 4,42,57.1,23,39,48.7,43,59,59.3,91
609791,BASS,Network 11,READING,Grade 5,48,58.3,55,47,38.3,2,35,60,99
609791,BASS,Network 11,READING,Grade 6,36,75,94,45,62.2,97,31,71,99
609791,BASS,Network 11,READING,Grade 7,46,69.6,77,38,39.5,13,37,54.1,34
609791,BASS,Network 11,READING,Grade 8,50,68,89,57,71.9,95,27,77.8,91
609791,BASS,Network 11,READING,Grades 3-8 Combined,273,60.1,45,281,46.3,32,231,61.9,94
609792,BATEMAN,Network 1,MATH,Grade 3,69,36.2,14,78,51.3,56,63,58.7,94
609792,BATEMAN,Network 1,MATH,Grade 4,67,71.6,94,96,66.7,93,89,44.9,30
609792,BATEMAN,Network 1,MATH,Grade 5,96,52.1,53,81,43.2,30,91,46.2,32
609792,BATEMAN,Network 1,MATH,Grade 6,94,38.3,21,99,25.3,1,77,64.9,79
609792,BATEMAN,Network 1,MATH,Grade 7,78,52.6,73,96,59.4,74,95,78.9,98
609792,BATEMAN,Network 1,MATH,Grade 8,75,65.3,75,82,67.1,82,85,62.4,64
609792,BATEMAN,Network 1,MATH,Grades 3-8 Combined,479,52,53,532,51.9,52,500,59.4,73
609792,BATEMAN,Network 1,READING,Grade 3,70,44.3,23,78,60.3,83,63,61.9,87
609792,BATEMAN,Network 1,READING,Grade 4,67,52.2,44,95,69.5,97,89,37.1,9
609792,BATEMAN,Network 1,READING,Grade 5,96,44.8,19,80,70,99,91,67,93
609792,BATEMAN,Network 1,READING,Grade 6,94,60.6,67,99,61.6,78,77,68.8,89
609792,BATEMAN,Network 1,READING,Grade 7,79,63.3,82,96,71.9,87,95,71.6,96
609792,BATEMAN,Network 1,READING,Grade 8,74,55.4,70,82,81.7,94,85,60,45
609792,BATEMAN,Network 1,READING,Grades 3-8 Combined,480,53.5,50,530,69.1,92,500,61,75
609793,NICHOLSON,Network 11,MATH,Grade 3,66,34.8,2,50,46,28,50,50,51
609793,NICHOLSON,Network 11,MATH,Grade 4,42,69,96,72,51.4,48,45,60,72
609793,NICHOLSON,Network 11,MATH,Grade 5,62,51.6,44,45,35.6,8,54,24.1,6
